filename,label,span_start,span_end,span_text,code
es-S0365-66912007000100010-1,PROCEDIMIENTO,709,719,bioquímica,412890008
es-S0365-66912007000100010-1,PROCEDIMIENTO,722,731,hemograma,26604007
es-S0365-66912007000100010-1,PROCEDIMIENTO,749,767,hormonas tiroideas,35650009
es-S0365-66912007000100010-1,PROCEDIMIENTO,907,931,tratamiento antitiroideo,NO_CODE
es-S0365-66912007000100010-1,PROCEDIMIENTO,941,980,tratamiento tópico ocular oftalmológico,386353009
es-S0365-66912007000200009-1,PROCEDIMIENTO,1110,1122,campo visual,86944008
es-S0365-66912007000200009-1,PROCEDIMIENTO,1142,1177,"test de colores, Farnsworth-Munsell",7510005
es-S0365-66912007000200009-1,PROCEDIMIENTO,1355,1400,resonancia nuclear magnética cráneo-orbitaria,438834000
es-S0365-66912007000200009-1,PROCEDIMIENTO,467,492,exploración oftalmológica,36228007
es-S0365-66912007000200009-1,PROCEDIMIENTO,649,685,biomicroscopía del segmento anterior,55468007
es-S0365-66912007000200009-1,PROCEDIMIENTO,744,756,fondo de ojo,53524009
es-S0365-66912007000200009-1,PROCEDIMIENTO,892,901,analítica,396550006
es-S0365-66912007000200009-1,PROCEDIMIENTO,998,1018,campimetría Humphrey,252806005
es-S0365-66912007000200011-1,PROCEDIMIENTO,1111,1128,electrooculograma,398736007
es-S0365-66912007000200011-1,PROCEDIMIENTO,1495,1507,fondo de ojo,53524009
es-S0365-66912007000200011-1,PROCEDIMIENTO,1613,1616,AGF,172581008
es-S0365-66912007000200011-1,PROCEDIMIENTO,1628,1631,AVI,252823001
es-S0365-66912007000200011-1,PROCEDIMIENTO,1697,1709,angiográfico,77343006
es-S0365-66912007000200011-1,PROCEDIMIENTO,1717,1720,OCT,392010000
es-S0365-66912007000200011-1,PROCEDIMIENTO,499,502,TFD,257891001
es-S0365-66912007000200011-1,PROCEDIMIENTO,514,526,funduscópica,53524009
es-S0365-66912007000200011-1,PROCEDIMIENTO,61,97,terapia fotodinámica con Verteporfin,257891001
es-S0365-66912007000200011-1,PROCEDIMIENTO,630,656,angiografía fluoresceínica,172581008
es-S0365-66912007000200011-1,PROCEDIMIENTO,658,661,AGF,172581008
es-S0365-66912007000200011-1,PROCEDIMIENTO,792,828,angiografía con verde de indocianina,252823001
es-S0365-66912007000200011-1,PROCEDIMIENTO,830,833,AVI,252823001
es-S0365-66912007000200011-1,PROCEDIMIENTO,881,884,OCT,392010000
es-S0365-66912007000200011-1,PROCEDIMIENTO,99,102,TFD,257891001
es-S0365-66912007000700011-1,PROCEDIMIENTO,1301,1322,tratamiento con AINEs,713443004
es-S0365-66912007000700011-1,PROCEDIMIENTO,253,278,exploración oftalmológica,36228007
es-S0365-66912007000700011-1,PROCEDIMIENTO,440,452,fondo de ojo,53524009
es-S0365-66912007000700011-1,PROCEDIMIENTO,457,486,exploración del ojo izquierdo,36228007
es-S0365-66912007000700011-1,PROCEDIMIENTO,544,556,fondo de ojo,53524009
es-S0365-66912007000700011-1,PROCEDIMIENTO,743,748,AINEs,713443004
es-S0365-66912007000700011-1,PROCEDIMIENTO,799,802,AGF,172581008
es-S0365-66912007000700011-1,PROCEDIMIENTO,808,811,EOG,468523004
es-S0365-66912007000700011-1,PROCEDIMIENTO,817,820,EOG,468523004
es-S0365-66912007000700011-1,PROCEDIMIENTO,929,932,AGF,172581008
es-S0365-66912007000900010-1,PROCEDIMIENTO,1040,1066,angiografía fluoresceínica,172581008
es-S0365-66912007000900010-1,PROCEDIMIENTO,1073,1093,verde de indocianina,252823001
es-S0365-66912007000900010-1,PROCEDIMIENTO,1221,1271,resonancia magnética nuclear (RMN) orbito-cerebral,30957007+29567006
es-S0365-66912007000900010-1,PROCEDIMIENTO,1251,1254,RMN,113091000
es-S0365-66912007000900010-1,PROCEDIMIENTO,1579,1583,TPHA,269829001
es-S0365-66912007000900010-1,PROCEDIMIENTO,1681,1701,radiografía de tórax,399208008
es-S0365-66912007000900010-1,PROCEDIMIENTO,1999,2008,anamnesis,201495001
es-S0365-66912007000900010-1,PROCEDIMIENTO,2013,2027,exámen clínico,5880005
es-S0365-66912007000900010-1,PROCEDIMIENTO,2029,2041,angiográfico,77343006
es-S0365-66912007000900010-1,PROCEDIMIENTO,2043,2053,ecográfico,16310003
es-S0365-66912007000900010-1,PROCEDIMIENTO,2059,2062,RMN,113091000
es-S0365-66912007000900010-1,PROCEDIMIENTO,2135,2165,biopsia por vía extra-escleral,446938009
es-S0365-66912007000900010-1,PROCEDIMIENTO,2185,2207,examen histopalológico,252416005
es-S0365-66912007000900010-1,PROCEDIMIENTO,2324,2351,coloración de Ziehl-Neelsen,406979008
es-S0365-66912007000900010-1,PROCEDIMIENTO,2353,2357,Gram,62777006
es-S0365-66912007000900010-1,PROCEDIMIENTO,2359,2376,metamina de plata,104213005
es-S0365-66912007000900010-1,PROCEDIMIENTO,2379,2382,PAS,104216002
es-S0365-66912007000900010-1,PROCEDIMIENTO,2429,2440,corticoides,788751009
es-S0365-66912007000900010-1,PROCEDIMIENTO,3047,3059,fondo de ojo,53524009
es-S0365-66912007000900010-1,PROCEDIMIENTO,3120,3131,ecografía B,78013004
es-S0365-66912007000900010-1,PROCEDIMIENTO,522,549,exámen oftalmológico del OD,36228007
es-S0365-66912007000900010-1,PROCEDIMIENTO,589,628,exámen a la lámpara de hendidura del OI,55468007
es-S0365-66912007000900010-1,PROCEDIMIENTO,786,798,fondo del OI,53524009
es-S0365-66912007000900010-1,PROCEDIMIENTO,882,893,ecografía B,78013004
es-S0365-66912007000900011-1,PROCEDIMIENTO,1080,1095,test de colores,7510005
es-S0365-66912007000900011-1,PROCEDIMIENTO,1114,1136,arteriografía cerebral,3258003
es-S0365-66912007000900011-1,PROCEDIMIENTO,1139,1167,mapeo vascular prequirúrgico,110466009
es-S0365-66912007000900011-1,PROCEDIMIENTO,1289,1305,antihistamínicos,6425004
es-S0365-66912007000900011-1,PROCEDIMIENTO,131,149,exploración física,5880005
es-S0365-66912007000900011-1,PROCEDIMIENTO,1345,1356,craneotomía,25353009
es-S0365-66912007000900011-1,PROCEDIMIENTO,1374,1383,resección,65801008
es-S0365-66912007000900011-1,PROCEDIMIENTO,1410,1435,estudio anatomopatológico,252416005
es-S0365-66912007000900011-1,PROCEDIMIENTO,1658,1683,exploración oftalmológica,36228007
es-S0365-66912007000900011-1,PROCEDIMIENTO,1750,1761,campimetría,86944008
es-S0365-66912007000900011-1,PROCEDIMIENTO,257,276,presión intraocular,252832004
es-S0365-66912007000900011-1,PROCEDIMIENTO,359,382,oftalmoscopia indirecta,410451008
es-S0365-66912007000900011-1,PROCEDIMIENTO,558,570,campo visual,86944008
es-S0365-66912007000900011-1,PROCEDIMIENTO,572,580,Humphrey,252806005
es-S0365-66912007000900011-1,PROCEDIMIENTO,600,608,Humphrey,252806005
es-S0365-66912007000900011-1,PROCEDIMIENTO,767,805,Tomografía computerizada (TC) cerebral,34227000
es-S0365-66912007000900011-1,PROCEDIMIENTO,793,795,TC,77477000
es-S0365-66912007000900011-1,PROCEDIMIENTO,927,956,resonancia magnética cerebral,29567006
es-S0365-66912007000900016-1,PROCEDIMIENTO,1140,1153,campimétricas,86944008
es-S0365-66912007000900016-1,PROCEDIMIENTO,1480,1504,exploración funduscópica,53524009
es-S0365-66912007000900016-1,PROCEDIMIENTO,1641,1683,tratamiento corticoideo tópico y sistémico,297279009
es-S0365-66912007000900016-1,PROCEDIMIENTO,2045,2057,fondo de ojo,53524009
es-S0365-66912007000900016-1,PROCEDIMIENTO,2138,2169,tomografía de coherencia óptica,392010000
es-S0365-66912007000900016-1,PROCEDIMIENTO,2349,2369,terapia fotodinámica,257891001
es-S0365-66912007000900016-1,PROCEDIMIENTO,2423,2458,triamcinolona acetónido intravitreo,231755001
es-S0365-66912007000900016-1,PROCEDIMIENTO,395,417,angiofluoresceingrafía,252822006
es-S0365-66912007000900016-1,PROCEDIMIENTO,419,422,AFG,172581008
es-S0365-66912007000900016-1,PROCEDIMIENTO,859,868,analítica,396550006
es-S0365-66912007000900016-1,PROCEDIMIENTO,877,897,radiografía de tórax,399208008
es-S0365-66912007000900016-1,PROCEDIMIENTO,899,916,serología luética,40675008
es-S0365-66912007000900016-1,PROCEDIMIENTO,960,967,Mantoux,424489006
es-S0365-66912007001000008-1,PROCEDIMIENTO,1118,1146,radiocirugía con Gamma Knife,115959002
es-S0365-66912007001000008-1,PROCEDIMIENTO,1311,1341,estudio electroencefalográfico,54550000
es-S0365-66912007001000008-1,PROCEDIMIENTO,159,171,fondo de ojo,53524009
es-S0365-66912007001000008-1,PROCEDIMIENTO,1982,2007,exploración oftalmológica,36228007
es-S0365-66912007001000008-1,PROCEDIMIENTO,2153,2174,prueba del Cover Test,400917006
es-S0365-66912007001000008-1,PROCEDIMIENTO,2245,2271,fondo de ojo de ambos ojos,53524009
es-S0365-66912007001000008-1,PROCEDIMIENTO,225,227,TC,77477000
es-S0365-66912007001000008-1,PROCEDIMIENTO,2386,2416,estudio campimétrico (Humphrey,86944008
es-S0365-66912007001000008-1,PROCEDIMIENTO,2408,2417,"Humphrey,",252806005
es-S0365-66912007001000008-1,PROCEDIMIENTO,2631,2648,corrección óptica,371560009
es-S0365-66912007001000008-1,PROCEDIMIENTO,320,342,estudios angiográficos,77343006
es-S0365-66912007001000008-1,PROCEDIMIENTO,688,711,exploración neurológica,84728005
es-S0365-66912007001000008-1,PROCEDIMIENTO,730,743,confrontación,410560002
es-S0365-66912007001000008-1,PROCEDIMIENTO,804,826,examen de fondo de ojo,53524009
es-S0365-66912007001000008-1,PROCEDIMIENTO,945,1007,embolizaciones selectivas de sus dos componentes malformativos,122463005
es-S0365-66912007001200009-1,PROCEDIMIENTO,1071,1081,angiograma,77343006
es-S0365-66912007001200009-1,PROCEDIMIENTO,320,374,panretinofotocoagulación con láser argón en ambos ojos,23541008
es-S0365-66912007001200009-1,PROCEDIMIENTO,389,411,vitrectomía pars plana,75732000
es-S0365-66912007001200009-1,PROCEDIMIENTO,414,450,pelado de membrana limitante interna,312712008
es-S0365-66912007001200009-1,PROCEDIMIENTO,455,499,inyección de triamcinolona intravítrea en OD,231755001
es-S0365-66912007001200009-1,PROCEDIMIENTO,621,644,examen del fondo de ojo,274798009
es-S0365-66912007001200009-1,PROCEDIMIENTO,817,844,angiografía fluoreseceínica,172581008
es-S0365-66912007001200011-1,PROCEDIMIENTO,1178,1207,injerto de membrana amniótica,704077003
es-S0365-66912007001200011-1,PROCEDIMIENTO,1189,1255,membrana amniótica (MA) que se suturó con el epitelio hacia arriba,426676006
es-S0365-66912007001200011-1,PROCEDIMIENTO,1278,1378,"fragmento circular de MA de 15 mm de diámetro que se suturó como parche, con el epitelio hacia abajo",426676006
es-S0365-66912007001200011-1,PROCEDIMIENTO,1499,1512,injerto de MA,119561005
es-S0365-66912007001200011-1,PROCEDIMIENTO,1570,1577,cirugía,387713003
es-S0365-66912007001200011-1,PROCEDIMIENTO,329,354,exploración oftalmológica,36228007
es-S0365-66912007001200011-1,PROCEDIMIENTO,455,482,exploración biomicroscópica,55468007
es-S0365-66912007001200011-1,PROCEDIMIENTO,980,1042,ECS del tejido fibrovascular que invadía la superficie corneal,25316003
es-S0365-66912008000700010-1,PROCEDIMIENTO,1062,1064,CV,86944008
es-S0365-66912008000700010-1,PROCEDIMIENTO,1157,1160,RFE,395096001
es-S0365-66912008000700010-1,PROCEDIMIENTO,1249,1251,CV,86944008
es-S0365-66912008000700010-1,PROCEDIMIENTO,1256,1258,FO,53524009
es-S0365-66912008000700010-1,PROCEDIMIENTO,481,492,funduscopía,53524009
es-S0365-66912008000700010-1,PROCEDIMIENTO,567,584,pruebas de imagen,363679005
es-S0365-66912008000700010-1,PROCEDIMIENTO,668,675,biopsia,86273004
es-S0365-66912008000700010-1,PROCEDIMIENTO,743,763,resonancia magnética,113091000
es-S0365-66912008000700010-1,PROCEDIMIENTO,765,767,RM,113091000
es-S0365-66912008000700010-1,PROCEDIMIENTO,771,783,campo visual,86944008
es-S0365-66912008000700010-1,PROCEDIMIENTO,785,787,CV,86944008
es-S0365-66912008000700010-1,PROCEDIMIENTO,89,100,exploración,5880005
es-S0365-66912008000700010-1,PROCEDIMIENTO,951,965,betabloqueante,439630003
es-S0365-66912009000300009-1,PROCEDIMIENTO,324,349,exploración oftalmológica,36228007
es-S0365-66912009000300009-1,PROCEDIMIENTO,421,458,biomicroscopía de polo anterior de OD,55468007
es-S0365-66912009000300009-1,PROCEDIMIENTO,583,637,recubrimiento corneal con membrana amniótica multicapa,426676006
es-S0365-66912009000300009-1,PROCEDIMIENTO,668,698,cultivo de exudado conjuntival,419834003
es-S0365-66912009000300009-1,PROCEDIMIENTO,762,773,antibiótico,281789004
es-S0365-66912009000300009-1,PROCEDIMIENTO,988,1019,biomicroscopía de polo anterior,55468007
es-S0365-66912009001100005-3,PROCEDIMIENTO,1025,1051,tratamiento quimioterápico,367336001
es-S0365-66912009001100005-3,PROCEDIMIENTO,1105,1108,RMN,113091000
es-S0365-66912009001100005-3,PROCEDIMIENTO,253,269,test de Pigassou,16830007
es-S0365-66912009001100005-3,PROCEDIMIENTO,295,298,RMN,113091000
es-S0365-66912010000700004-1,PROCEDIMIENTO,1017,1038,exploración sistémica,162673000
es-S0365-66912010000700004-1,PROCEDIMIENTO,404,452,edema macular bilateral difuso tratado con láser,169425004
es-S0365-66912010000700004-1,PROCEDIMIENTO,684,705,exploración sistémica,162673000
es-S0365-66912010000700004-1,PROCEDIMIENTO,890,902,fondo de ojo,53524009
es-S0365-66912012000300005-1,PROCEDIMIENTO,1432,1455,tratamiento corticoideo,297279009
es-S0365-66912012000300005-1,PROCEDIMIENTO,1558,1569,exploración,5880005
es-S0365-66912012000300005-1,PROCEDIMIENTO,1821,1834,quimioterapia,367336001
es-S0365-66912012000300005-1,PROCEDIMIENTO,1837,1849,radioterapia,108290001
es-S0365-66912012000300005-1,PROCEDIMIENTO,212,223,pirazolonas,770949007
es-S0365-66912012000300005-1,PROCEDIMIENTO,230,241,exploración,5880005
es-S0365-66912012000300005-1,PROCEDIMIENTO,334,358,examen del polo anterior,118908002
es-S0365-66912012000300005-1,PROCEDIMIENTO,424,443,Presión intraocular,252832004
es-S0365-66912012000300005-1,PROCEDIMIENTO,479,502,examen del fondo de ojo,274798009
es-S0365-66912012000300005-1,PROCEDIMIENTO,744,747,AGF,172581008
es-S0365-66912012000300005-1,PROCEDIMIENTO,980,998,corticoides orales,297280007
es-S0365-66912012000500003-1,PROCEDIMIENTO,1036,1071,marcadores bioquímicos y sanguíneos,396550006
es-S0365-66912012000500003-1,PROCEDIMIENTO,1103,1123,serología infecciosa,68793005
es-S0365-66912012000500003-1,PROCEDIMIENTO,1211,1239,resonancia magnética nuclear,113091000
es-S0365-66912012000500003-1,PROCEDIMIENTO,1241,1243,RM,113091000
es-S0365-66912012000500003-1,PROCEDIMIENTO,1251,1281,tomografía axial computarizada,77477000
es-S0365-66912012000500003-1,PROCEDIMIENTO,1467,1504,tratamiento farmacológico corticoideo,243127001
es-S0365-66912012000500003-1,PROCEDIMIENTO,1571,1597,antihipertensivos oculares,416608005
es-S0365-66912012000500003-1,PROCEDIMIENTO,1785,1794,ecografía,16310003
es-S0365-66912012000500003-1,PROCEDIMIENTO,1843,1855,fondo de ojo,53524009
es-S0365-66912012000500003-1,PROCEDIMIENTO,1944,1947,OCT,392010000
es-S0365-66912012000500003-1,PROCEDIMIENTO,2104,2107,OCT,392010000
es-S0365-66912012000500003-1,PROCEDIMIENTO,2261,2273,tomográficas,371575001
es-S0365-66912012000500003-1,PROCEDIMIENTO,2334,2357,tratamiento corticoideo,297279009
es-S0365-66912012000500003-1,PROCEDIMIENTO,2444,2463,rescate corticoideo,788751009
es-S0365-66912012000500003-1,PROCEDIMIENTO,2558,2583,exploración oftalmológica,36228007
es-S0365-66912012000500003-1,PROCEDIMIENTO,2594,2629,pruebas tomográficas ni ecográficas,77477000+16310003
es-S0365-66912012000500003-1,PROCEDIMIENTO,262,273,corticoides,788751009
es-S0365-66912012000500003-1,PROCEDIMIENTO,462,507,biomicroscopia del segmento anterior en el OD,55468007
es-S0365-66912012000500003-1,PROCEDIMIENTO,566,586,fondo de ojo derecho,53524009
es-S0365-66912012000500003-1,PROCEDIMIENTO,759,778,ecografía en modo B,78013004
es-S0365-66912012000500003-1,PROCEDIMIENTO,973,1008,exploración por aparatos y sistemas,284366008
es-S0365-66912012000700004-1,PROCEDIMIENTO,106,124,anamnesis familiar,410551005
es-S0365-66912012000700004-1,PROCEDIMIENTO,338,350,fondo de ojo,53524009
es-S0365-66912012000700004-1,PROCEDIMIENTO,471,526,tomografía de coherencia óptica (OCT) con Stratus OCT-3,392010000
es-S0365-66912012000700004-1,PROCEDIMIENTO,504,507,OCT,392010000
es-S0365-66912012000700004-1,PROCEDIMIENTO,767,784,estudio sistémico,165197003
es-S0365-66912012000700004-1,PROCEDIMIENTO,795,808,biopsia renal,7246002
es-S0365-66912012000700004-1,PROCEDIMIENTO,867,879,hemodiálisis,302497006
es-S0365-66912012000800005-1,PROCEDIMIENTO,1195,1220,campimetría computarizada,103753003
es-S0365-66912012000800005-1,PROCEDIMIENTO,1222,1235,Humphrey 24-2,252806005
es-S0365-66912012000800005-1,PROCEDIMIENTO,1362,1388,angiografía fluoresceínica,172581008
es-S0365-66912012000800005-1,PROCEDIMIENTO,1445,1464,OCT sobre la mácula,392010000
es-S0365-66912012000800005-1,PROCEDIMIENTO,319,338,presión intraocular,252832004
es-S0365-66912012000800005-1,PROCEDIMIENTO,465,484,examen fundoscópico,53524009
es-S0365-66912012000800005-1,PROCEDIMIENTO,807,858,estudio de la capa de fibras nerviosas de la retina,274798009
es-S0365-66912012000800005-1,PROCEDIMIENTO,868,899,tomografía de coherencia óptica,392010000
es-S0365-66912012000800005-1,PROCEDIMIENTO,901,904,OCT,392010000
es-S0365-66912012001100004-5,PROCEDIMIENTO,187,212,exploración oftalmológica,36228007
es-S0365-66912012001100004-5,PROCEDIMIENTO,400,411,funduscopia,53524009
es-S0365-66912012001100004-5,PROCEDIMIENTO,426,437,angiografía,77343006
es-S0365-66912012001100004-5,PROCEDIMIENTO,504,529,exploración oftalmológica,36228007
es-S0365-66912012001100004-5,PROCEDIMIENTO,559,572,OCT de mácula,700070005
es-S0376-78922007000300006-3,PROCEDIMIENTO,184,195,exploración,5880005
es-S0376-78922007000300006-3,PROCEDIMIENTO,305,366,palpación sobre el trayecto tendinoso flexor del segundo dedo,284376006
es-S0376-78922007000300006-3,PROCEDIMIENTO,382,407,extensión pasiva del dedo,183311000
es-S0376-78922007000300006-3,PROCEDIMIENTO,409,424,Ecográficamente,16310003
es-S0376-78922007000300006-3,PROCEDIMIENTO,553,575,exploración quirúrgica,76145000
es-S0376-78922007000300006-3,PROCEDIMIENTO,576,720,se evacuó una pequeña cantidad de pus dentro de la vaina sinovial mediante un drenaje con apertura de las poleas A1 y A5 y sistema de irrigación,430704003
es-S0376-78922007000300006-3,PROCEDIMIENTO,654,696,drenaje con apertura de las poleas A1 y A5,122462000
es-S0376-78922007000300006-3,PROCEDIMIENTO,699,720,sistema de irrigación,67889009
es-S0376-78922008000400008-1,PROCEDIMIENTO,2305,2339,requerimientos hidroelectrolíticos,702386002
es-S0376-78922008000400008-1,PROCEDIMIENTO,2498,2503,AINES,713443004
es-S0376-78922008000400008-1,PROCEDIMIENTO,2822,2825,EGO,27171005
es-S0376-78922008000400008-1,PROCEDIMIENTO,2973,2985,Electrolitos,79301008
es-S0376-78922008000400008-1,PROCEDIMIENTO,3011,3028,Química sanguínea,412890008
es-S0376-78922008000400008-1,PROCEDIMIENTO,3230,3247,lavado quirúrgico,67889009
es-S0376-78922008000400008-1,PROCEDIMIENTO,3258,3300,biopsia de piel en región inguinal derecha,240977001
es-S0376-78922008000400008-1,PROCEDIMIENTO,3310,3368,colocación de catéter central de 3 vías en ingle izquierda,425196008
es-S0376-78922008000400008-1,PROCEDIMIENTO,3382,3408,nutrición parenteral total,789709006
es-S0376-78922008000400008-1,PROCEDIMIENTO,3531,3573,cubiertas con pasta de Lassar y Polimixina,225132009
es-S0376-78922008000400008-1,PROCEDIMIENTO,3545,3560,pasta de Lassar,225132009
es-S0376-78922008000400008-1,PROCEDIMIENTO,3779,3796,lubricante ocular,241722009
es-S0376-78922008000400008-1,PROCEDIMIENTO,3828,3851,antibióticos sistémicos,281789004
es-S0376-78922008000400008-1,PROCEDIMIENTO,3905,3914,analgesia,52685006
es-S0376-78922008000400008-1,PROCEDIMIENTO,4019,4034,biopsia de piel,240977001
es-S0376-78922008000400008-1,PROCEDIMIENTO,4200,4218,Anticonvulsivantes,46589004
es-S0376-78922008000400008-1,PROCEDIMIENTO,4224,4235,hemocultivo,30088009
es-S0376-78922008000400008-1,PROCEDIMIENTO,4242,4283,cultivos de faringe y de secreción ocular,117015009+419834003
